scope,grouping,group,n_pairs,n_judgments,raw_accuracy,raw_close_accuracy,raw_far_accuracy,raw_both_correct,raw_exact_ties,pmi_accuracy,pmi_close_accuracy,pmi_far_accuracy,pmi_both_correct,pmi_exact_ties,context_accuracy,context_close_accuracy,context_far_accuracy,context_both_correct,context_exact_ties,raw_close_choice_fraction
all,mode+wording_family_id+context_structure+target_order,close_only|distance_small_large|person_subject|person_first,112,224,0.17410714285714285,0.08928571428571429,0.25892857142857145,0.0,0,0.4375,0.044642857142857144,0.8303571428571429,0.0,0,0.41964285714285715,0.7678571428571429,0.07142857142857142,0.0,0,0.41517857142857145
all,mode+wording_family_id+context_structure+target_order,symmetric_pair|distance_small_large|person_subject|person_first,40,80,0.5125,0.1,0.925,0.025,0,0.5,0.025,0.975,0.0,0,0.6375,0.975,0.3,0.275,0,0.0875
all,mode+wording_family_id+context_structure+target_order,original_baseline|original_placement|person_subject|object_first,112,224,0.4330357142857143,0.8214285714285714,0.044642857142857144,0.008928571428571428,0,0.46875,0.8660714285714286,0.07142857142857142,0.03571428571428571,0,0.44642857142857145,0.7767857142857143,0.11607142857142858,0.03571428571428571,0,0.8883928571428571
all,mode+wording_family_id+context_structure+target_order,close_only|direct_labels|person_subject|object_first,112,224,0.5,0.9553571428571429,0.044642857142857144,0.03571428571428571,0,0.40625,0.7410714285714286,0.07142857142857142,0.017857142857142856,0,0.4955357142857143,0.9910714285714286,0.0,0.0,0,0.9553571428571429
all,mode+wording_family_id+context_structure+target_order,symmetric_pair|direct_labels|person_subject|object_first,40,80,0.9625,0.925,1.0,0.925,0,0.85,0.7,1.0,0.7,0,0.925,1.0,0.85,0.85,0,0.4625
all,mode+wording_family_id+context_structure+target_order,close_only|proximity_synonyms|person_subject|object_first,112,224,0.30357142857142855,0.5625,0.044642857142857144,0.008928571428571428,0,0.19196428571428573,0.3125,0.07142857142857142,0.008928571428571428,0,0.48660714285714285,0.9732142857142857,0.0,0.0,0,0.7589285714285714
all,mode+wording_family_id+context_structure+target_order,symmetric_pair|proximity_synonyms|person_subject|object_first,40,80,0.425,0.575,0.275,0.075,0,0.425,0.325,0.525,0.05,0,0.5,0.0,1.0,0.0,0,0.65
all,mode+wording_family_id+context_structure+target_order,close_only|distance_short_long|person_subject|object_first,112,224,0.33035714285714285,0.6160714285714286,0.044642857142857144,0.0,0,0.28125,0.49107142857142855,0.07142857142857142,0.0,0,0.5,1.0,0.0,0.0,0,0.7857142857142857
all,mode+wording_family_id+context_structure+target_order,symmetric_pair|distance_short_long|person_subject|object_first,40,80,0.675,0.625,0.725,0.35,0,0.65,0.425,0.875,0.3,0,0.7625,0.6,0.925,0.525,0,0.45
all,mode+wording_family_id+context_structure+target_order,close_only|distance_small_large|person_subject|object_first,112,224,0.3392857142857143,0.6339285714285714,0.044642857142857144,0.008928571428571428,0,0.29017857142857145,0.5089285714285714,0.07142857142857142,0.0,0,0.5,1.0,0.0,0.0,0,0.7946428571428571
all,mode+wording_family_id+context_structure+target_order,symmetric_pair|distance_small_large|person_subject|object_first,40,80,0.6375,0.65,0.625,0.275,0,0.625,0.45,0.8,0.25,0,0.9125,0.875,0.95,0.825,0,0.5125
all,mode+wording_family_id+object_id,original_baseline|original_placement|obj_ball,144,288,0.5277777777777778,0.8680555555555556,0.1875,0.1597222222222222,0,0.5798611111111112,0.6736111111111112,0.4861111111111111,0.20833333333333334,0,0.5104166666666666,0.9583333333333334,0.0625,0.04861111111111111,0,0.8402777777777778
all,mode+wording_family_id+object_id,close_only|direct_labels|obj_ball,144,288,0.59375,1.0,0.1875,0.1875,0,0.6180555555555556,0.75,0.4861111111111111,0.2361111111111111,0,0.5,1.0,0.0,0.0,0,0.90625
all,mode+wording_family_id+object_id,symmetric_pair|direct_labels|obj_ball,24,48,1.0,1.0,1.0,1.0,0,0.875,0.75,1.0,0.75,0,1.0,1.0,1.0,1.0,0,0.5
all,mode+wording_family_id+object_id,close_only|proximity_synonyms|obj_ball,144,288,0.2604166666666667,0.3333333333333333,0.1875,0.041666666666666664,0,0.3680555555555556,0.25,0.4861111111111111,0.027777777777777776,0,0.5,0.9930555555555556,0.006944444444444444,0.0,0,0.5729166666666666
all,mode+wording_family_id+object_id,symmetric_pair|proximity_synonyms|obj_ball,24,48,0.5208333333333334,0.3333333333333333,0.7083333333333334,0.2916666666666667,0,0.4375,0.25,0.625,0.041666666666666664,0,0.4791666666666667,0.0,0.9583333333333334,0.0,0,0.3125
all,mode+wording_family_id+object_id,close_only|distance_short_long|obj_ball,144,288,0.21875,0.25,0.1875,0.0,0,0.4305555555555556,0.375,0.4861111111111111,0.0,0,0.4895833333333333,0.9791666666666666,0.0,0.0,0,0.53125
all,mode+wording_family_id+object_id,symmetric_pair|distance_short_long|obj_ball,24,48,0.6041666666666666,0.25,0.9583333333333334,0.20833333333333334,0,0.6041666666666666,0.375,0.8333333333333334,0.20833333333333334,0,0.7708333333333334,0.6666666666666666,0.875,0.5416666666666666,0,0.14583333333333334
all,mode+wording_family_id+object_id,close_only|distance_small_large|obj_ball,144,288,0.17708333333333334,0.16666666666666666,0.1875,0.0,0,0.4097222222222222,0.3333333333333333,0.4861111111111111,0.0,0,0.4861111111111111,0.9722222222222222,0.0,0.0,0,0.4895833333333333
all,mode+wording_family_id+object_id,symmetric_pair|distance_small_large|obj_ball,24,48,0.5833333333333334,0.16666666666666666,1.0,0.16666666666666666,0,0.5625,0.3333333333333333,0.7916666666666666,0.125,0,0.8541666666666666,0.875,0.8333333333333334,0.7083333333333334,0,0.08333333333333333
all,mode+wording_family_id+object_id,original_baseline|original_placement|obj_bag,120,240,0.525,0.9416666666666667,0.10833333333333334,0.1,0,0.5958333333333333,0.7916666666666666,0.4,0.2916666666666667,0,0.5333333333333333,0.8916666666666667,0.175,0.13333333333333333,0,0.9166666666666666
all,mode+wording_family_id+object_id,close_only|direct_labels|obj_bag,120,240,0.5541666666666667,1.0,0.10833333333333334,0.10833333333333334,0,0.5958333333333333,0.7916666666666666,0.4,0.275,0,0.5,1.0,0.0,0.0,0,0.9458333333333333
all,mode+wording_family_id+object_id,symmetric_pair|direct_labels|obj_bag,24,48,1.0,1.0,1.0,1.0,0,0.8958333333333334,0.7916666666666666,1.0,0.7916666666666666,0,1.0,1.0,1.0,1.0,0,0.5
all,mode+wording_family_id+object_id,close_only|proximity_synonyms|obj_bag,120,240,0.325,0.5416666666666666,0.10833333333333334,0.008333333333333333,0,0.2833333333333333,0.16666666666666666,0.4,0.0,0,0.49583333333333335,0.9916666666666667,0.0,0.0,0,0.7166666666666667
all,mode+wording_family_id+object_id,symmetric_pair|proximity_synonyms|obj_bag,24,48,0.5833333333333334,0.5416666666666666,0.625,0.25,0,0.5208333333333334,0.16666666666666666,0.875,0.125,0,0.4791666666666667,0.0,0.9583333333333334,0.0,0,0.4583333333333333
