source_kind,grouping,group,method,first_answer,second_answer,n_pairs,n_judgments,accuracy,first_gold_accuracy,second_gold_accuracy,first_chosen_fraction,second_chosen_fraction,choice_gap_percentage_points,both_correct_fraction,always_first_fraction,always_second_fraction,both_wrong_fraction,pair_with_tie_fraction,tie_judgments,context_sensitivity_accuracy
above_below_situation,event_family+target_entity_order,static_placement|target_first,raw,above,below,288,576,0.4826388888888889,0.7083333333333334,0.2569444444444444,0.7256944444444444,0.2743055555555556,45.138888888888886,0.04513888888888889,0.6631944444444444,0.21180555555555555,0.0798611111111111,0.0,0,0.4427083333333333
above_below_situation,event_family+target_entity_order,static_placement|reference_first,raw,below,above,288,576,0.5260416666666666,0.4166666666666667,0.6354166666666666,0.390625,0.609375,-21.875,0.0798611111111111,0.3368055555555556,0.5555555555555556,0.027777777777777776,0.0,0,0.53125
above_below_situation,event_family+target_entity_order,target_crosses|target_first,raw,above,below,192,384,0.515625,0.9479166666666666,0.08333333333333333,0.9322916666666666,0.06770833333333333,86.45833333333333,0.03125,0.9166666666666666,0.052083333333333336,0.0,0.0,0,0.5390625
above_below_situation,event_family+target_entity_order,target_crosses|reference_first,raw,below,above,192,384,0.48958333333333337,0.23958333333333334,0.7395833333333334,0.25,0.75,-50.0,0.0,0.23958333333333334,0.7395833333333334,0.020833333333333332,0.0,0,0.4661458333333333
above_below_situation,event_family+target_entity_order,reference_crosses|target_first,raw,above,below,192,384,0.4895833333333333,0.9010416666666666,0.078125,0.9114583333333334,0.08854166666666667,82.29166666666667,0.005208333333333333,0.8958333333333334,0.07291666666666667,0.026041666666666668,0.0,0,0.5026041666666666
above_below_situation,event_family+target_entity_order,reference_crosses|reference_first,raw,below,above,192,384,0.515625,0.18229166666666666,0.8489583333333334,0.16666666666666666,0.8333333333333334,-66.66666666666667,0.036458333333333336,0.14583333333333334,0.8125,0.005208333333333333,0.0,0,0.5520833333333334
above_below_situation,event_family+target_entity_order,target_moves_without_crossing|target_first,raw,above,below,192,384,0.4817708333333333,0.9010416666666666,0.0625,0.9192708333333334,0.08072916666666667,83.85416666666667,0.0,0.9010416666666666,0.0625,0.036458333333333336,0.0,0,0.4661458333333333
above_below_situation,event_family+target_entity_order,target_moves_without_crossing|reference_first,raw,below,above,192,384,0.5234375,0.28125,0.765625,0.2578125,0.7421875,-48.4375,0.0625,0.21875,0.703125,0.015625,0.0,0,0.5234375
above_below_situation,event_family+target_entity_order,both_move|target_first,raw,above,below,288,576,0.5,0.9895833333333334,0.010416666666666666,0.9895833333333334,0.010416666666666666,97.91666666666667,0.0,0.9895833333333334,0.010416666666666666,0.0,0.0,0,0.5138888888888888
above_below_situation,event_family+target_entity_order,both_move|reference_first,raw,below,above,288,576,0.4982638888888889,0.0625,0.9340277777777778,0.0642361111111111,0.9357638888888888,-87.15277777777777,0.003472222222222222,0.059027777777777776,0.9305555555555556,0.006944444444444444,0.0,0,0.5052083333333334
above_below_situation,event_family+target_entity_order,direct_label_control|target_first,raw,above,below,48,96,0.5208333333333333,0.5,0.5416666666666666,0.4791666666666667,0.5208333333333334,-4.166666666666669,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.4166666666666667,0.0,0,0.5
above_below_situation,event_family+target_entity_order,direct_label_control|reference_first,raw,below,above,48,96,0.5416666666666667,0.5625,0.5208333333333334,0.5208333333333334,0.4791666666666667,4.166666666666669,0.4583333333333333,0.10416666666666667,0.0625,0.375,0.0,0,0.6041666666666666
