source_kind,grouping,group,method,first_answer,second_answer,n_pairs,n_judgments,accuracy,first_gold_accuracy,second_gold_accuracy,first_chosen_fraction,second_chosen_fraction,choice_gap_percentage_points,both_correct_fraction,always_first_fraction,always_second_fraction,both_wrong_fraction,pair_with_tie_fraction,tie_judgments,context_sensitivity_accuracy
close_far_evidence,scene_role,main,raw,close,far,672,1344,0.5706845238095238,0.90625,0.23511904761904762,0.8355654761904762,0.1644345238095238,67.11309523809523,0.21428571428571427,0.6919642857142857,0.020833333333333332,0.07291666666666667,0.0,0,0.5319940476190477
close_far_evidence,scene_role,main,pmi,close,far,672,1344,0.609375,0.7247023809523809,0.49404761904761907,0.6153273809523809,0.38467261904761907,23.065476190476186,0.3020833333333333,0.4226190476190476,0.19196428571428573,0.08333333333333333,0.0,0,0.5319940476190477
close_far_evidence,scene_role,ambiguity_control,raw,close,far,96,192,0.5625,0.8541666666666666,0.2708333333333333,0.7916666666666666,0.20833333333333334,58.33333333333333,0.25,0.6041666666666666,0.020833333333333332,0.125,0.0,0,0.5208333333333334
close_far_evidence,scene_role,ambiguity_control,pmi,close,far,96,192,0.515625,0.5625,0.46875,0.546875,0.453125,9.375,0.15625,0.40625,0.3125,0.125,0.0,0,0.5208333333333334
close_far_evidence,scene_role,explicit_clothing_control,raw,close,far,96,192,0.6197916666666666,0.96875,0.2708333333333333,0.8489583333333334,0.15104166666666666,69.79166666666667,0.2604166666666667,0.7083333333333334,0.010416666666666666,0.020833333333333332,0.0,0,0.5364583333333334
close_far_evidence,scene_role,explicit_clothing_control,pmi,close,far,96,192,0.5572916666666667,0.6458333333333334,0.46875,0.5885416666666666,0.4114583333333333,17.708333333333332,0.15625,0.4895833333333333,0.3125,0.041666666666666664,0.0,0,0.5364583333333334
close_far_evidence,scene_role,shared_control,raw,close,far,160,320,0.90625,0.8125,1.0,0.40625,0.59375,-18.75,0.8125,0.0,0.1875,0.0,0.0,0,0.86875
close_far_evidence,scene_role,shared_control,pmi,close,far,160,320,0.759375,0.51875,1.0,0.259375,0.740625,-48.12499999999999,0.51875,0.0,0.48125,0.0,0.0,0,0.86875
close_far_evidence,scene_role+scene_id,main|between_feet,raw,close,far,96,192,0.578125,0.8854166666666666,0.2708333333333333,0.8072916666666666,0.19270833333333334,61.45833333333333,0.2604166666666667,0.625,0.010416666666666666,0.10416666666666667,0.0,0,0.5416666666666666
close_far_evidence,scene_role+scene_id,main|between_feet,pmi,close,far,96,192,0.5104166666666667,0.5520833333333334,0.46875,0.5416666666666666,0.4583333333333333,8.333333333333332,0.16666666666666666,0.3854166666666667,0.3020833333333333,0.14583333333333334,0.0,0,0.5416666666666666
close_far_evidence,scene_role+scene_id,main|in_hand,raw,close,far,96,192,0.5364583333333333,0.8541666666666666,0.21875,0.8177083333333334,0.18229166666666666,63.54166666666667,0.19791666666666666,0.65625,0.020833333333333332,0.125,0.0,0,0.5104166666666666
close_far_evidence,scene_role+scene_id,main|in_hand,pmi,close,far,96,192,0.6302083333333333,0.7604166666666666,0.5,0.6302083333333334,0.3697916666666667,26.041666666666668,0.375,0.3854166666666667,0.125,0.11458333333333333,0.0,0,0.5104166666666666
close_far_evidence,scene_role+scene_id,main|on_lap,raw,close,far,96,192,0.5364583333333333,0.9166666666666666,0.15625,0.8802083333333334,0.11979166666666667,76.04166666666667,0.13541666666666666,0.78125,0.020833333333333332,0.0625,0.0,0,0.5104166666666666
close_far_evidence,scene_role+scene_id,main|on_lap,pmi,close,far,96,192,0.6510416666666666,0.8854166666666666,0.4166666666666667,0.734375,0.265625,46.875,0.34375,0.5416666666666666,0.07291666666666667,0.041666666666666664,0.0,0,0.5104166666666666
close_far_evidence,scene_role+scene_id,main|against_elbow,raw,close,far,96,192,0.5416666666666666,0.8854166666666666,0.19791666666666666,0.84375,0.15625,68.75,0.1875,0.6979166666666666,0.010416666666666666,0.10416666666666667,0.0,0,0.5
close_far_evidence,scene_role+scene_id,main|against_elbow,pmi,close,far,96,192,0.53125,0.625,0.4375,0.59375,0.40625,18.75,0.21875,0.40625,0.21875,0.15625,0.0,0,0.5
close_far_evidence,scene_role+scene_id,main|neighboring_seat,raw,close,far,96,192,0.6302083333333334,0.9895833333333334,0.2708333333333333,0.859375,0.140625,71.875,0.2604166666666667,0.7291666666666666,0.010416666666666666,0.0,0.0,0,0.5520833333333334
close_far_evidence,scene_role+scene_id,main|neighboring_seat,pmi,close,far,96,192,0.640625,0.8125,0.46875,0.671875,0.328125,34.375,0.28125,0.53125,0.1875,0.0,0.0,0,0.5520833333333334
close_far_evidence,scene_role+scene_id,main|shared_floor_tile,raw,close,far,96,192,0.5052083333333334,0.8958333333333334,0.11458333333333333,0.890625,0.109375,78.125,0.11458333333333333,0.78125,0.0,0.10416666666666667,0.0,0,0.5052083333333334
close_far_evidence,scene_role+scene_id,main|shared_floor_tile,pmi,close,far,96,192,0.5520833333333334,0.625,0.4791666666666667,0.5729166666666666,0.4270833333333333,14.583333333333332,0.20833333333333334,0.4166666666666667,0.2708333333333333,0.10416666666666667,0.0,0,0.5052083333333334
close_far_evidence,scene_role+scene_id,main|worn_jacket_pocket,raw,close,far,96,192,0.6666666666666666,0.9166666666666666,0.4166666666666667,0.75,0.25,50.0,0.34375,0.5729166666666666,0.07291666666666667,0.010416666666666666,0.0,0,0.6041666666666666
close_far_evidence,scene_role+scene_id,main|worn_jacket_pocket,pmi,close,far,96,192,0.75,0.8125,0.6875,0.5625,0.4375,12.5,0.5208333333333334,0.2916666666666667,0.16666666666666666,0.020833333333333332,0.0,0,0.6041666666666666
close_far_evidence,scene_role+scene_id,ambiguity_control|between_owned_shoes,raw,close,far,96,192,0.5625,0.8541666666666666,0.2708333333333333,0.7916666666666666,0.20833333333333334,58.33333333333333,0.25,0.6041666666666666,0.020833333333333332,0.125,0.0,0,0.5208333333333334
close_far_evidence,scene_role+scene_id,ambiguity_control|between_owned_shoes,pmi,close,far,96,192,0.515625,0.5625,0.46875,0.546875,0.453125,9.375,0.15625,0.40625,0.3125,0.125,0.0,0,0.5208333333333334
close_far_evidence,scene_role+scene_id,explicit_clothing_control|between_worn_shoes,raw,close,far,96,192,0.6197916666666666,0.96875,0.2708333333333333,0.8489583333333334,0.15104166666666666,69.79166666666667,0.2604166666666667,0.7083333333333334,0.010416666666666666,0.020833333333333332,0.0,0,0.5364583333333334
close_far_evidence,scene_role+scene_id,explicit_clothing_control|between_worn_shoes,pmi,close,far,96,192,0.5572916666666667,0.6458333333333334,0.46875,0.5885416666666666,0.4114583333333333,17.708333333333332,0.15625,0.4895833333333333,0.3125,0.041666666666666664,0.0,0,0.5364583333333334
close_far_evidence,scene_role+scene_id,shared_control|shared_control,raw,close,far,160,320,0.90625,0.8125,1.0,0.40625,0.59375,-18.75,0.8125,0.0,0.1875,0.0,0.0,0,0.86875
close_far_evidence,scene_role+scene_id,shared_control|shared_control,pmi,close,far,160,320,0.759375,0.51875,1.0,0.259375,0.740625,-48.12499999999999,0.51875,0.0,0.48125,0.0,0.0,0,0.86875
close_far_evidence,scene_role+context_structure+target_order,main|object_subject|person_first,raw,close,far,112,224,0.7053571428571429,0.9910714285714286,0.41964285714285715,0.7857142857142857,0.21428571428571427,57.14285714285714,0.4107142857142857,0.5803571428571429,0.008928571428571428,0.0,0.0,0,0.5133928571428571
close_far_evidence,scene_role+context_structure+target_order,main|object_subject|person_first,pmi,close,far,112,224,0.7723214285714286,0.625,0.9196428571428571,0.35267857142857145,0.6473214285714286,-29.464285714285715,0.5446428571428571,0.08035714285714286,0.375,0.0,0.0,0,0.5133928571428571
close_far_evidence,scene_role+context_structure+target_order,main|object_subject|object_first,raw,close,far,112,224,0.47767857142857145,0.9375,0.017857142857142856,0.9598214285714286,0.04017857142857143,91.96428571428572,0.008928571428571428,0.9285714285714286,0.008928571428571428,0.05357142857142857,0.0,0,0.48660714285714285
close_far_evidence,scene_role+context_structure+target_order,main|object_subject|object_first,pmi,close,far,112,224,0.45535714285714285,0.8392857142857143,0.07142857142857142,0.8839285714285714,0.11607142857142858,76.78571428571428,0.044642857142857144,0.7946428571428571,0.026785714285714284,0.13392857142857142,0.0,0,0.48660714285714285
close_far_evidence,scene_role+context_structure+target_order,main|fronted_location|person_first,raw,close,far,112,224,0.7678571428571428,1.0,0.5357142857142857,0.7321428571428571,0.26785714285714285,46.42857142857142,0.5357142857142857,0.4642857142857143,0.0,0.0,0.0,0,0.5714285714285714
close_far_evidence,scene_role+context_structure+target_order,main|fronted_location|person_first,pmi,close,far,112,224,0.7857142857142857,0.625,0.9464285714285714,0.3392857142857143,0.6607142857142857,-32.14285714285714,0.5714285714285714,0.05357142857142857,0.375,0.0,0.0,0,0.5714285714285714
close_far_evidence,scene_role+context_structure+target_order,main|fronted_location|object_first,raw,close,far,112,224,0.42410714285714285,0.7142857142857143,0.13392857142857142,0.7901785714285714,0.20982142857142858,58.03571428571428,0.0625,0.6517857142857143,0.07142857142857142,0.21428571428571427,0.0,0,0.5223214285714286
close_far_evidence,scene_role+context_structure+target_order,main|fronted_location|object_first,pmi,close,far,112,224,0.4017857142857143,0.6785714285714286,0.125,0.7767857142857143,0.22321428571428573,55.35714285714286,0.07142857142857142,0.6071428571428571,0.05357142857142857,0.26785714285714285,0.0,0,0.5223214285714286
close_far_evidence,scene_role+context_structure+target_order,main|person_subject|person_first,raw,close,far,112,224,0.6160714285714286,0.9732142857142857,0.25892857142857145,0.8571428571428571,0.14285714285714285,71.42857142857142,0.25892857142857145,0.7142857142857143,0.0,0.026785714285714284,0.0,0,0.6517857142857143
close_far_evidence,scene_role+context_structure+target_order,main|person_subject|person_first,pmi,close,far,112,224,0.7723214285714286,0.7142857142857143,0.8303571428571429,0.4419642857142857,0.5580357142857143,-11.607142857142861,0.5446428571428571,0.16964285714285715,0.2857142857142857,0.0,0.0,0,0.6517857142857143
close_far_evidence,scene_role+context_structure+target_order,main|person_subject|object_first,raw,close,far,112,224,0.43303571428571425,0.8214285714285714,0.044642857142857144,0.8883928571428571,0.11160714285714286,77.67857142857142,0.008928571428571428,0.8125,0.03571428571428571,0.14285714285714285,0.0,0,0.44642857142857145
close_far_evidence,scene_role+context_structure+target_order,main|person_subject|object_first,pmi,close,far,112,224,0.46875,0.8660714285714286,0.07142857142857142,0.8973214285714286,0.10267857142857142,79.46428571428572,0.03571428571428571,0.8303571428571429,0.03571428571428571,0.09821428571428571,0.0,0,0.44642857142857145
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|object_subject|person_first,raw,close,far,16,32,0.6875,0.9375,0.4375,0.75,0.25,50.0,0.4375,0.5,0.0,0.0625,0.0,0,0.53125
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|object_subject|person_first,pmi,close,far,16,32,0.65625,0.3125,1.0,0.15625,0.84375,-68.75,0.3125,0.0,0.6875,0.0,0.0,0,0.53125
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|object_subject|object_first,raw,close,far,16,32,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|object_subject|object_first,pmi,close,far,16,32,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|fronted_location|person_first,raw,close,far,16,32,0.78125,0.9375,0.625,0.65625,0.34375,31.25,0.5625,0.375,0.0625,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|fronted_location|person_first,pmi,close,far,16,32,0.5625,0.25,0.875,0.1875,0.8125,-62.5,0.125,0.125,0.75,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|fronted_location|object_first,raw,close,far,16,32,0.34375,0.625,0.0625,0.78125,0.21875,56.25,0.0,0.625,0.0625,0.3125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|fronted_location|object_first,pmi,close,far,16,32,0.28125,0.5625,0.0,0.78125,0.21875,56.25,0.0,0.5625,0.0,0.4375,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|person_subject|person_first,raw,close,far,16,32,0.75,1.0,0.5,0.75,0.25,50.0,0.5,0.5,0.0,0.0,0.0,0,0.65625
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|person_subject|person_first,pmi,close,far,16,32,0.75,0.625,0.875,0.375,0.625,-25.0,0.5,0.125,0.375,0.0,0.0,0,0.65625
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|person_subject|object_first,raw,close,far,16,32,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.4375
close_far_evidence,scene_role+context_structure+target_order,ambiguity_control|person_subject|object_first,pmi,close,far,16,32,0.40625,0.75,0.0625,0.84375,0.15625,68.75,0.0,0.75,0.0625,0.1875,0.0,0,0.4375
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|object_subject|person_first,raw,close,far,16,32,0.71875,1.0,0.4375,0.78125,0.21875,56.25,0.4375,0.5625,0.0,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|object_subject|person_first,pmi,close,far,16,32,0.6875,0.375,1.0,0.1875,0.8125,-62.5,0.375,0.0,0.625,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|object_subject|object_first,raw,close,far,16,32,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|object_subject|object_first,pmi,close,far,16,32,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|fronted_location|person_first,raw,close,far,16,32,0.8125,1.0,0.625,0.6875,0.3125,37.5,0.625,0.375,0.0,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|fronted_location|person_first,pmi,close,far,16,32,0.5625,0.25,0.875,0.1875,0.8125,-62.5,0.125,0.125,0.75,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|fronted_location|object_first,raw,close,far,16,32,0.4375,0.8125,0.0625,0.875,0.125,75.0,0.0,0.8125,0.0625,0.125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|fronted_location|object_first,pmi,close,far,16,32,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|person_subject|person_first,raw,close,far,16,32,0.75,1.0,0.5,0.75,0.25,50.0,0.5,0.5,0.0,0.0,0.0,0,0.71875
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|person_subject|person_first,pmi,close,far,16,32,0.71875,0.5625,0.875,0.34375,0.65625,-31.25,0.4375,0.125,0.4375,0.0,0.0,0,0.71875
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|person_subject|object_first,raw,close,far,16,32,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,explicit_clothing_control|person_subject|object_first,pmi,close,far,16,32,0.5,0.9375,0.0625,0.9375,0.0625,87.5,0.0,0.9375,0.0625,0.0,0.0,0,0.5
close_far_evidence,scene_role+context_structure+target_order,shared_control|object_subject|person_first,raw,close,far,80,160,0.875,0.75,1.0,0.375,0.625,-25.0,0.75,0.0,0.25,0.0,0.0,0,0.90625
close_far_evidence,scene_role+context_structure+target_order,shared_control|object_subject|person_first,pmi,close,far,80,160,0.66875,0.3375,1.0,0.16875,0.83125,-66.25000000000001,0.3375,0.0,0.6625,0.0,0.0,0,0.90625
close_far_evidence,scene_role+context_structure+target_order,shared_control|object_subject|object_first,raw,close,far,80,160,0.9375,0.875,1.0,0.4375,0.5625,-12.5,0.875,0.0,0.125,0.0,0.0,0,0.83125
close_far_evidence,scene_role+context_structure+target_order,shared_control|object_subject|object_first,pmi,close,far,80,160,0.85,0.7,1.0,0.35,0.65,-30.000000000000004,0.7,0.0,0.3,0.0,0.0,0,0.83125
